player_name,player_id,min_tourn_date,max_tourn_date,total_matches
A Wilson,230810,1982-04-08 00:00:00,1982-04-08 00:00:00,1
A Womack,224021,1969-07-14 00:00:00,1969-11-03 00:00:00,2
A Young Jang,260636,2022-08-29 00:00:00,2022-09-05 00:00:00,2
Aada Inna,241720,2021-07-26 00:00:00,2022-11-14 00:00:00,3
Aaddi Gupta,259987,2022-05-02 00:00:00,2022-12-05 00:00:00,16
Aafje Evers,204601,1990-09-17 00:00:00,1996-02-13 00:00:00,133
Aalisha Alexis,222088,2019-05-13 00:00:00,2019-05-20 00:00:00,2
Aaliya Ebrahim,222673,2019-09-16 00:00:00,2022-02-21 00:00:00,13
Aaliyah Hohmann,241016,2021-07-19 00:00:00,2022-02-28 00:00:00,4
Aalyka Ebrahim,222672,2019-09-16 00:00:00,2019-12-09 00:00:00,4
Aandrita Deb,213866,2013-07-15 00:00:00,2013-07-15 00:00:00,1
Aanisha Rahul Shewate,234505,2021-03-08 00:00:00,2021-03-08 00:00:00,1
Aanisha Rahul Shewate Aanisha Rahul Shewate,223009,2019-12-09 00:00:00,2019-12-09 00:00:00,1
Aanu Ayegbusi,215761,2015-12-14 00:00:00,2019-10-14 00:00:00,7
Aanya Goel,259688,2022-01-24 00:00:00,2022-11-28 00:00:00,34
Aareyalee Amrutsinh Chavan,215660,2015-10-26 00:00:00,2016-10-24 00:00:00,3
Aarthi Venkatesan,213358,1994-06-20 00:00:00,1995-09-18 00:00:00,52
Aarushi Shirish Tungare,259825,2022-02-21 00:00:00,2022-02-21 00:00:00,1
Aashi Kapoor,234243,2021-03-01 00:00:00,2021-03-01 00:00:00,1
Aashima Garg,213825,2013-06-24 00:00:00,2014-01-06 00:00:00,2
Aastha Dargude,215224,2015-05-18 00:00:00,2017-06-05 00:00:00,12
Aayushi Chouhan,215662,2015-10-26 00:00:00,2015-10-26 00:00:00,1
Aayushi Tanwar,221793,2019-01-28 00:00:00,2021-03-01 00:00:00,6
Abbi Melrose,206233,2010-11-01 00:00:00,2011-11-07 00:00:00,14
Abbie Lench,236386,1995-05-08 00:00:00,1995-05-08 00:00:00,1
Abbie Myers,205923,2010-02-15 00:00:00,2022-05-09 00:00:00,289
Abbie Probert,209009,2005-05-23 00:00:00,2008-06-09 00:00:00,16
Abby Candelier,257871,2021-11-29 00:00:00,2022-02-28 00:00:00,4
Abby Hedges,205343,2004-02-02 00:00:00,2008-02-04 00:00:00,14
Abby Mason,223173,2020-02-10 00:00:00,2020-02-10 00:00:00,1
Abhaya Vemuri,260243,2022-06-20 00:00:00,2022-12-26 00:00:00,6
Abhilasha Ahuja,210372,2009-08-03 00:00:00,2012-07-02 00:00:00,4
Abhilasha Bista,260238,2022-06-20 00:00:00,2022-06-20 00:00:00,1
Abhilasha Mehra,220960,2018-03-05 00:00:00,2019-12-09 00:00:00,2
Abigail Amos,222472,2019-08-05 00:00:00,2022-12-05 00:00:00,49
Abigail Cazarez Gonzalez,216310,2016-10-03 00:00:00,2016-10-03 00:00:00,1
Abigail Desiatnikov,215227,2015-06-01 00:00:00,2017-07-24 00:00:00,17
Abigail Forbes,216264,2016-09-26 00:00:00,2021-10-11 00:00:00,7
Abigail Greif,210381,2009-07-20 00:00:00,2010-07-19 00:00:00,2
Abigail Gunawan,261112,2022-12-12 00:00:00,2022-12-12 00:00:00,1
Abigail Guthrie,209580,2007-02-26 00:00:00,2014-02-17 00:00:00,13
Abigail Knopf,260325,2022-06-27 00:00:00,2022-07-11 00:00:00,2
Abigail Olivier,208840,2004-11-22 00:00:00,2005-10-31 00:00:00,6
Abigail Paula,236490,1995-11-20 00:00:00,1995-11-20 00:00:00,1
Abigail Rencheli,221741,2019-04-22 00:00:00,2022-10-24 00:00:00,18
Abigail Spears,201401,2000-06-26 00:00:00,2019-04-01 00:00:00,473
Abigail Tere Apisah,214905,2014-10-13 00:00:00,2020-02-24 00:00:00,133
Abigail Tordoff,201202,1994-04-18 00:00:00,2000-10-09 00:00:00,148
Abigale Cotuna,222728,2019-09-30 00:00:00,2019-10-14 00:00:00,2
Abinikka Renganathan,214364,2014-04-07 00:00:00,2015-12-07 00:00:00,3
Abiodun Awosanmi,233686,1988-11-28 00:00:00,1988-12-05 00:00:00,2
Abiodun Bamigbade,208366,2003-08-11 00:00:00,2003-08-11 00:00:00,1
Abiodun Oyegoke,205898,2002-09-02 00:00:00,2019-10-14 00:00:00,11
Abir El Fahimi,215417,2015-08-03 00:00:00,2017-11-13 00:00:00,17
Abla Chadli,210391,2009-07-27 00:00:00,2010-07-26 00:00:00,2
Abla El Kadri,216368,2016-10-31 00:00:00,2017-10-30 00:00:00,3
Abril Cristina Campos Neto,260228,2022-06-20 00:00:00,2022-06-20 00:00:00,1
Abril Marquina,221607,2015-05-04 00:00:00,2015-05-04 00:00:00,1
Aby Brayton,234996,1990-06-04 00:00:00,1991-01-28 00:00:00,2
Achiraya Sriprome,209669,2007-07-09 00:00:00,2008-08-25 00:00:00,2
Ada Bakker,200151,1968-01-08 00:00:00,1972-07-25 00:00:00,58
Ada Cowan,227718,1970-10-27 00:00:00,1970-10-27 00:00:00,1
Ada Gergec,252572,2021-10-18 00:00:00,2022-07-18 00:00:00,2
Ada Piestrzynska,260489,2022-08-08 00:00:00,2022-12-12 00:00:00,17
Adas Luiza Ferrari,211421,2011-10-10 00:00:00,2011-10-10 00:00:00,1
Adaugo Ukaegbu,252520,2021-10-04 00:00:00,2022-11-28 00:00:00,12
Adedeju Akomolafe,233689,1988-11-28 00:00:00,1991-11-18 00:00:00,9
Adel Ismagulova,221956,2019-04-08 00:00:00,2019-09-16 00:00:00,8
Adel Ismagylova,232892,2021-02-01 00:00:00,2022-04-25 00:00:00,17
Adel Malgonusova,237462,2021-04-05 00:00:00,2021-04-05 00:00:00,1
Adel Musina,213656,2013-05-06 00:00:00,2013-06-24 00:00:00,4
Adela Buscalioni,231998,1985-09-09 00:00:00,1985-09-09 00:00:00,1
Adela Dorreova,220847,2017-12-04 00:00:00,2017-12-04 00:00:00,1
Adela Gemzicka,260615,2022-08-29 00:00:00,2022-08-29 00:00:00,1
Adela Jarosova,213939,2013-08-19 00:00:00,2019-11-25 00:00:00,9
Adela Joldic,215484,2015-08-24 00:00:00,2015-08-24 00:00:00,1
Adela Moravcova,223406,2020-11-09 00:00:00,2022-12-05 00:00:00,31
Adela Polakovicova,260839,2022-10-10 00:00:00,2022-10-31 00:00:00,2
Adelaida Allakhverdiyeva,214965,2014-11-24 00:00:00,2018-07-16 00:00:00,2
Adele Burato,230124,2021-01-04 00:00:00,2022-05-09 00:00:00,44
Adele Diana Biba,220530,2017-09-18 00:00:00,2018-01-29 00:00:00,2
Adele Pearson,232605,1986-11-17 00:00:00,1989-02-27 00:00:00,15
Adelina Baravi,215291,2015-06-15 00:00:00,2020-01-20 00:00:00,54
Adelina Doguzova,220610,2019-04-29 00:00:00,2019-04-29 00:00:00,1
Adelina Krueger,221498,2018-12-17 00:00:00,2022-04-11 00:00:00,36
Adeline Chiang,209410,2006-07-10 00:00:00,2006-07-10 00:00:00,1
Adeline Flach,260073,2022-05-16 00:00:00,2022-05-16 00:00:00,1
Adeline Goncalves,205578,2006-07-10 00:00:00,2009-08-10 00:00:00,45
Adelisa Kahriman,252542,2021-10-11 00:00:00,2022-05-09 00:00:00,11
Adeliya Zabirova,213552,2013-03-04 00:00:00,2015-10-19 00:00:00,30
Adellien Horsman,235122,1990-11-05 00:00:00,1991-11-04 00:00:00,6
Ademi Amankeldi,232870,2021-02-01 00:00:00,2022-07-18 00:00:00,7
Adeola Greatorex,223103,2020-01-20 00:00:00,2022-10-24 00:00:00,7
Adesuwa Osabuohien,221360,2018-10-01 00:00:00,2022-11-07 00:00:00,40
Adetayo Adetunji,220739,2017-10-09 00:00:00,2017-10-16 00:00:00,2
Adeyinka Elisabeth Thompson,206090,2010-10-25 00:00:00,2012-10-15 00:00:00,3
Adi Bitton,260197,2022-06-13 00:00:00,2022-11-14 00:00:00,3
Adi Gavish,220117,2018-06-18 00:00:00,2022-11-07 00:00:00,31
Adi Manno,234978,1990-05-14 00:00:00,1993-06-07 00:00:00,24
Adi Milstein,214203,2013-11-25 00:00:00,2013-11-25 00:00:00,1
Adi Spiegelman,215526,2015-09-07 00:00:00,2018-06-04 00:00:00,6
Adina Alexandra Marinescu,210616,2010-04-26 00:00:00,2012-06-25 00:00:00,5
Adina Maria Gabor,208677,2004-06-07 00:00:00,2004-06-07 00:00:00,1
Adina Neustein,208597,2004-05-17 00:00:00,2005-05-16 00:00:00,2
Adithi Are,234245,2021-03-01 00:00:00,2022-12-26 00:00:00,15
Adithya Karunaratne,220453,2017-06-12 00:00:00,2022-12-12 00:00:00,209
Aditi Karanjkar,212933,1998-10-12 00:00:00,1998-10-12 00:00:00,1
Aditi Sinha,222341,2019-07-08 00:00:00,2022-01-17 00:00:00,22
Adla Mahic,209602,2007-05-07 00:00:00,2007-05-07 00:00:00,1
Adlyn Olebuike,235143,1990-11-26 00:00:00,1990-11-26 00:00:00,2
Adna Sofradzija,214921,2014-10-20 00:00:00,2018-04-02 00:00:00,21
Adnya Naik,205646,2007-05-21 00:00:00,2014-07-21 00:00:00,28
Adreanna Christopoulou,210815,2010-09-06 00:00:00,2021-11-29 00:00:00,28
Adria Engel,202940,1995-03-20 00:00:00,2003-07-07 00:00:00,163
Adriana Alvarez Tostado,214529,2014-06-02 00:00:00,2014-06-02 00:00:00,1
Adriana Barna,201855,1992-01-13 00:00:00,2007-02-19 00:00:00,509
Adriana Barretta,233671,1988-10-31 00:00:00,1988-10-31 00:00:00,2
Adriana Basaric,202961,1996-05-27 00:00:00,2004-04-26 00:00:00,77
Adriana Bedoya,208084,2001-08-06 00:00:00,2001-08-06 00:00:00,1
Adriana Bello,232541,1986-09-22 00:00:00,1986-09-22 00:00:00,1
Adriana Burz,206712,1998-11-23 00:00:00,2004-05-31 00:00:00,70
Adriana Caraiosifogiu,226266,1974-09-17 00:00:00,1974-09-17 00:00:00,1
Adriana Chamoun,234467,1989-12-04 00:00:00,1990-03-12 00:00:00,3
Adriana Chavez,210088,2008-09-08 00:00:00,2008-10-20 00:00:00,2
Adriana Cortes,260059,2022-05-16 00:00:00,2022-10-17 00:00:00,13
Adriana Delgano,236400,1995-06-19 00:00:00,1995-06-19 00:00:00,1
Adriana Diaz,232549,1986-09-22 00:00:00,1986-09-22 00:00:00,1
Adriana Fernandez,208520,2003-10-06 00:00:00,2004-09-20 00:00:00,2
Adriana Florido,216944,1986-12-01 00:00:00,1995-07-17 00:00:00,8
Adriana Fonseca Villarroel,212854,2003-02-17 00:00:00,2003-02-17 00:00:00,1
Adriana Garcia,235080,1990-10-01 00:00:00,1993-10-18 00:00:00,17
Adriana Garuolis,208179,2002-09-23 00:00:00,2002-09-30 00:00:00,2
Adriana Gergelyova,214274,2014-02-17 00:00:00,2014-06-30 00:00:00,5
Adriana Gersi,200088,1992-08-10 00:00:00,2002-08-26 00:00:00,357
Adriana Gonzalez Penas,202806,2001-09-10 00:00:00,2005-10-24 00:00:00,108
Adriana Grisolia,235054,1990-08-13 00:00:00,1990-08-13 00:00:00,7
Adriana Guzman,205770,2008-10-13 00:00:00,2017-04-10 00:00:00,18
Adriana Herran Giraldo,208823,2004-09-13 00:00:00,2005-02-14 00:00:00,4
Adriana Isaza,213051,1986-09-22 00:00:00,1990-10-01 00:00:00,56
Adriana Jerabek,202972,1998-08-05 00:00:00,2004-07-19 00:00:00,69
Adriana Jimenez Casado,259773,2022-02-07 00:00:00,2022-02-07 00:00:00,1
Adriana Korn,229703,1980-11-10 00:00:00,1980-11-17 00:00:00,4
Adriana Lavoretti,210744,2010-08-09 00:00:00,2014-09-29 00:00:00,14
Adriana Lopez,204528,1993-09-13 00:00:00,1997-09-03 00:00:00,29
Adriana Marikova,215132,2015-04-27 00:00:00,2015-04-27 00:00:00,1
Adriana Marin,232578,1986-10-06 00:00:00,1987-07-27 00:00:00,3
Adriana Mingireanu,207615,1991-09-16 00:00:00,2003-10-06 00:00:00,27
Adriana Moedano,209834,2007-11-26 00:00:00,2007-11-26 00:00:00,1
Adriana Pellizzari,259928,2022-04-11 00:00:00,2022-10-17 00:00:00,9
Adriana Pereira,209174,2005-10-17 00:00:00,2008-11-03 00:00:00,22
Adriana Perez,203584,2008-10-20 00:00:00,2017-02-11 00:00:00,193
Adriana Quezada,209822,2007-11-05 00:00:00,2007-11-05 00:00:00,1
Adriana Radic,206838,1997-09-03 00:00:00,1997-09-03 00:00:00,1
Adriana Rajkovic,214420,2014-05-05 00:00:00,2022-12-05 00:00:00,115
Adriana Reami,222299,2019-07-08 00:00:00,2022-10-17 00:00:00,92
Adriana Rodriguez,207468,1992-10-05 00:00:00,2000-10-02 00:00:00,3
Adriana Roots,260931,2022-10-31 00:00:00,2022-10-31 00:00:00,1
Adriana Ruiz,204457,1999-02-08 00:00:00,1999-05-24 00:00:00,3
Adriana Sandoval,207450,1997-10-01 00:00:00,2001-10-01 00:00:00,2
Adriana Sandoval,232501,1986-07-21 00:00:00,1994-07-18 00:00:00,17
Adriana Senkarova,220293,2017-02-06 00:00:00,2018-10-08 00:00:00,5
Adriana Serra Zanetti,200727,1989-06-19 00:00:00,2006-10-23 00:00:00,623
Adriana Silva,210878,2010-10-04 00:00:00,2013-06-10 00:00:00,5
Adriana Solarova,208115,2002-05-20 00:00:00,2003-07-14 00:00:00,31
Adriana Sosnovschi,214014,2013-09-30 00:00:00,2018-09-03 00:00:00,70
Adriana Szili,201350,2001-10-15 00:00:00,2007-03-05 00:00:00,83
Adriana Thaggard,212091,1995-03-08 00:00:00,2001-04-13 00:00:00,9
Adriana Tirado Marin,261006,2022-11-14 00:00:00,2022-12-05 00:00:00,3
Adriana Velcheva,212530,1983-07-17 00:00:00,1986-09-15 00:00:00,7
Adriana Villagran Reami,200447,1972-11-27 00:00:00,1990-07-16 00:00:00,337
Adrianna Dulic,235114,1990-11-05 00:00:00,1992-03-09 00:00:00,10
Adrianna Gallo,207383,2000-05-22 00:00:00,2000-05-22 00:00:00,1
Adrianna Sosnowska,215167,2015-05-11 00:00:00,2019-07-22 00:00:00,10
Adrienn Hegedus,202274,1994-06-20 00:00:00,2002-09-10 00:00:00,246
Adrienn Hidvegi,209347,2006-05-22 00:00:00,2006-05-29 00:00:00,2
Adrienn Horvath,216236,2016-09-12 00:00:00,2019-11-25 00:00:00,23
Adrienn Nagy,215909,2016-04-25 00:00:00,2022-11-14 00:00:00,164
Adrienne Avis,200217,1968-01-08 00:00:00,1973-01-02 00:00:00,29
Adrienne Straub,225791,1974-02-04 00:00:00,1975-05-26 00:00:00,11
Adrija Runcha,206062,2010-06-07 00:00:00,2022-08-08 00:00:00,17
Adrijana Lekaj,211977,2012-10-01 00:00:00,2020-09-14 00:00:00,138
Adva Dabah,215523,2015-09-07 00:00:00,2022-06-20 00:00:00,40
Advaitas Saravanan,220424,2017-06-05 00:00:00,2017-06-05 00:00:00,1
Adéla Kroisová,247660,2021-09-13 00:00:00,2021-09-13 00:00:00,1
Aeriel Ellis,203316,2007-10-08 00:00:00,2009-06-01 00:00:00,7
Afreen Jahan,208683,2002-04-01 00:00:00,2004-05-24 00:00:00,2
Africa Burillo Berezak,258205,2021-12-06 00:00:00,2022-12-12 00:00:00,10
Afroditi Latinopoulou,202552,2006-09-25 00:00:00,2013-05-13 00:00:00,56
Afroditi Tzanopoulou,216571,2016-11-21 00:00:00,2019-05-13 00:00:00,4
Agam Gamliel,252594,2021-10-25 00:00:00,2022-11-14 00:00:00,13
Agata Bachanek,209852,2008-05-26 00:00:00,2019-05-27 00:00:00,12
Agata Baranska,204322,2009-05-04 00:00:00,2014-09-22 00:00:00,105
Agata Borgman,211306,2011-08-01 00:00:00,2015-12-07 00:00:00,10
Agata Cerna,221589,2020-09-07 00:00:00,2020-09-07 00:00:00,1
Agata Cioroch,204199,1997-09-03 00:00:00,2004-05-31 00:00:00,26
Agata Jadwiga Bienkowska,214435,2014-05-12 00:00:00,2016-06-06 00:00:00,34
Agata Komorowska,208723,2004-08-02 00:00:00,2004-08-30 00:00:00,5
Agata Kurowska,203955,1996-05-13 00:00:00,2002-05-20 00:00:00,58
Agata Odachowska,207567,1996-05-13 00:00:00,1996-08-26 00:00:00,2
Agata Prepslova,260682,2022-09-12 00:00:00,2022-09-12 00:00:00,1
Agata Werblinska,207572,1990-05-21 00:00:00,1997-06-04 00:00:00,51
Agathe Belibi,212601,1997-05-06 00:00:00,1997-05-06 00:00:00,1
Agathe Timsit,206274,2010-11-08 00:00:00,2019-12-02 00:00:00,53
Aggeliki Efthimiou,260022,2022-05-09 00:00:00,2022-05-09 00:00:00,1
Aggeliki Kokkota,213655,2013-05-06 00:00:00,2013-10-07 00:00:00,7
Aglaya Fedorova,244077,2021-08-16 00:00:00,2022-11-28 00:00:00,19
Aglaya Kokurina,212871,2004-10-11 00:00:00,2004-10-11 00:00:00,1
Aglaya Zaynieva,224483,2020-11-30 00:00:00,2022-08-01 00:00:00,25
Agne Cepelyte,213651,2013-05-06 00:00:00,2017-05-29 00:00:00,26
Agnes Anwar,202731,2000-04-03 00:00:00,2001-04-02 00:00:00,2
Agnes Barthelemy,233660,1988-10-31 00:00:00,1989-04-10 00:00:00,6
Agnes Blumberga,234343,1989-07-10 00:00:00,1994-10-10 00:00:00,168
Agnes Botha,223815,1968-04-01 00:00:00,1970-03-22 00:00:00,3
Agnes Brun,220707,2017-09-11 00:00:00,2018-12-03 00:00:00,3
Agnes Bukta,204384,2008-09-08 00:00:00,2019-10-14 00:00:00,342
Agnes Figueras,203749,1977-05-23 00:00:00,1981-05-25 00:00:00,11
Agnes Gee,206121,1991-07-24 00:00:00,2011-04-04 00:00:00,58
Agnes Graczol,203728,1970-03-24 00:00:00,1975-07-07 00:00:00,13
Agnes Gustafsson,221712,2019-05-06 00:00:00,2021-06-14 00:00:00,10
Agnes Mitteregger,221394,2018-10-22 00:00:00,2022-11-14 00:00:00,15
Agnes Ornella Biba,220531,2017-09-11 00:00:00,2017-09-18 00:00:00,2
Agnes Palvolgyi,207225,2000-02-14 00:00:00,2000-02-14 00:00:00,1
Agnes Rigby,224927,1968-06-10 00:00:00,1968-06-10 00:00:00,1
Agnes Romand,213085,1988-10-31 00:00:00,1992-05-18 00:00:00,52
Agnes Szatmari,201566,2004-09-13 00:00:00,2015-07-27 00:00:00,282
Agnes Szavay,201497,2003-10-13 00:00:00,2012-08-27 00:00:00,335
Agnes Wiski,202955,1998-08-17 00:00:00,2002-07-29 00:00:00,5
Agnes Zugasti,201058,1988-03-21 00:00:00,1993-10-25 00:00:00,129
Agnese Dolceamore,239461,2021-06-21 00:00:00,2021-06-21 00:00:00,1
Agnese Gustmane,201844,1990-10-01 00:00:00,1998-04-16 00:00:00,23
Agnese Rella,210032,2008-08-18 00:00:00,2008-08-18 00:00:00,1
Agnese Zapelli,258533,2021-12-13 00:00:00,2022-08-22 00:00:00,6
Agnese Zucchini,203548,2000-10-14 00:00:00,2014-06-09 00:00:00,235
Agneta Kun,226629,1970-09-28 00:00:00,1973-06-04 00:00:00,9
Agneta Levinovitz,230842,1982-07-19 00:00:00,1982-07-19 00:00:00,1
Agni Stefanou,205393,2004-09-20 00:00:00,2015-06-01 00:00:00,141
Agnieska Maliszewska,236372,1995-05-08 00:00:00,1995-05-08 00:00:00,2
Agnieszka Abram,203987,1998-06-16 00:00:00,2000-02-14 00:00:00,32
Agnieszka Bek,235442,1991-05-27 00:00:00,1994-08-08 00:00:00,2
Agnieszka Olszewska,260435,2022-07-25 00:00:00,2022-10-24 00:00:00,7
Agnieszka Radwanska,201474,2004-05-17 00:00:00,2018-09-17 00:00:00,880
Agostina Andreazzini,260721,2022-09-26 00:00:00,2022-11-28 00:00:00,10
Agostina Breval,234491,2021-03-08 00:00:00,2022-03-21 00:00:00,8
Agostina Landa,220698,2017-09-11 00:00:00,2022-02-07 00:00:00,23
Agostina Zamprogno,213732,2013-04-29 00:00:00,2015-08-03 00:00:00,8
Agueda Garriga,226704,1973-10-08 00:00:00,1973-10-08 00:00:00,1
Agustina Arechavaleta,207727,2000-09-25 00:00:00,2001-09-03 00:00:00,2
Agustina Chlpac,214605,2014-06-16 00:00:00,2022-11-07 00:00:00,149
Agustina Elena Otegui,211150,2011-04-11 00:00:00,2013-11-04 00:00:00,26
Agustina Lepore,202890,2004-11-01 00:00:00,2012-03-19 00:00:00,213
Agustina Llaver,209101,2005-09-19 00:00:00,2006-06-26 00:00:00,4
Agustina Rimoldi Godoy,220444,2017-05-22 00:00:00,2018-04-16 00:00:00,4
Agustina Santamaria Teixeira,214333,2014-03-17 00:00:00,2014-03-17 00:00:00,1
Agustina Serio,206411,2010-08-23 00:00:00,2012-10-22 00:00:00,30
Agustina Sol Eskenazi,205912,2008-05-05 00:00:00,2011-06-13 00:00:00,39
Agustina Valenzuela,210989,2010-11-22 00:00:00,2021-11-08 00:00:00,5
Agustina Wibisono,213147,1989-03-20 00:00:00,1994-01-31 00:00:00,41
Agustine Limanto,202047,1995-01-02 00:00:00,2002-03-08 00:00:00,27
Agustine Limanto,235523,1991-08-19 00:00:00,1995-09-18 00:00:00,40
Ah Song,204404,2010-12-20 00:00:00,2019-09-02 00:00:00,24
Ahlam Shawkat,213648,2013-05-06 00:00:00,2017-01-30 00:00:00,19
Ahmani Guichard,239437,2021-06-14 00:00:00,2022-09-26 00:00:00,2
Ahsha Rolle,201475,2001-05-28 00:00:00,2012-01-16 00:00:00,369
Ai Iida,200295,1974-12-21 00:00:00,1976-11-01 00:00:00,2
Ai Kamiyoshihara,211720,2012-06-18 00:00:00,2018-09-17 00:00:00,12
Ai Koga,205743,2008-06-09 00:00:00,2012-10-22 00:00:00,53
Ai Lida,223531,1974-10-07 00:00:00,1975-01-06 00:00:00,2
Ai Ozawa,217309,1993-11-01 00:00:00,1993-11-01 00:00:00,6
Ai Qi Chen,220488,2018-09-24 00:00:00,2019-10-21 00:00:00,12
Ai Sugiyama,200085,1991-01-14 00:00:00,2009-09-28 00:00:00,932
Ai Wen Zhu,206199,2010-06-28 00:00:00,2018-11-05 00:00:00,66
Ai Yamaguchi,222101,2019-05-13 00:00:00,2022-12-12 00:00:00,33
Ai Yamamoto,203272,2005-09-19 00:00:00,2012-03-12 00:00:00,91
Aibika Kalsarieva,203204,2005-07-25 00:00:00,2005-07-25 00:00:00,1
Aicha Ferjani,207698,1993-05-10 00:00:00,1996-08-05 00:00:00,7
Aida Arafa,215415,2015-07-27 00:00:00,2015-08-31 00:00:00,5
Aida Garcia Mendez,220375,2018-10-29 00:00:00,2019-10-14 00:00:00,5
Aida Golman,210290,2009-05-11 00:00:00,2009-05-11 00:00:00,1
Aida Kalimullina,213921,2013-08-12 00:00:00,2017-11-06 00:00:00,22
Aida Khalatian,202088,1987-03-30 00:00:00,1997-05-09 00:00:00,14
Aida Khalatyan,213237,1987-04-06 00:00:00,1992-10-26 00:00:00,45
Aida Martinez Sanjuan,210728,2010-07-26 00:00:00,2013-12-02 00:00:00,47
Aida Quiroga,224046,1968-11-04 00:00:00,1968-11-04 00:00:00,1
Aigerim Akzhol Kyzy,221827,2017-07-20 00:00:00,2017-07-20 00:00:00,2
Aika Nonaka,210417,2009-09-14 00:00:00,2009-09-14 00:00:00,1
Aika Osawa,209087,2005-09-05 00:00:00,2010-08-02 00:00:00,8
Aika Sugimoto,260837,2022-10-10 00:00:00,2022-10-10 00:00:00,1
Aikaterini Stavroulaki,211192,2011-05-16 00:00:00,2012-10-29 00:00:00,3
Aiko Nakamura,201411,1999-11-22 00:00:00,2012-08-27 00:00:00,473
Aiko Suzuki,208433,2003-09-22 00:00:00,2003-09-22 00:00:00,1
Aiko Yoshitomi,213802,2013-06-17 00:00:00,2020-02-03 00:00:00,130
Aila Winkler,220181,1986-09-08 00:00:00,1989-10-09 00:00:00,19
Aileen Artus,226956,1972-01-03 00:00:00,1972-01-03 00:00:00,1
Aileen Rogan,208796,2004-11-01 00:00:00,2005-11-14 00:00:00,3
Aileen Smith,232923,1987-03-30 00:00:00,1989-07-17 00:00:00,3
Ailen Crespo Azconzabal,211599,2012-04-02 00:00:00,2015-09-28 00:00:00,42
Aime Barnard,233715,1988-12-19 00:00:00,1988-12-19 00:00:00,1
Aimee Bromfield,260321,2022-07-04 00:00:00,2022-11-21 00:00:00,4
Aimee Conlan,226284,1973-03-19 00:00:00,1974-03-18 00:00:00,2
Aimee Gibson,206348,2007-11-05 00:00:00,2016-09-19 00:00:00,28
Aimee Jarratt,209923,2008-05-05 00:00:00,2008-05-05 00:00:00,1
Aimee Smith,207733,2000-07-17 00:00:00,2000-07-17 00:00:00,1
Aimee Tarun,214610,2014-06-16 00:00:00,2019-06-17 00:00:00,22
Aimes Coton,234280,1989-02-27 00:00:00,1989-02-27 00:00:00,2
Aimi Koga,208596,2004-04-12 00:00:00,2004-04-12 00:00:00,1
Aimilia Pandou,260899,2022-10-24 00:00:00,2022-10-24 00:00:00,1
Aina Domingo Bernabeu,221455,2018-11-19 00:00:00,2019-05-27 00:00:00,2
Aina Morey Juan,210975,2010-11-15 00:00:00,2010-11-15 00:00:00,1
Aina Rafolomanantsiatosika,207625,1997-05-11 00:00:00,2001-11-19 00:00:00,24
Aina Schaffner Riera,213730,2013-05-20 00:00:00,2015-03-30 00:00:00,31
Ainara Vegal,244084,2021-08-16 00:00:00,2021-08-23 00:00:00,2
Ainhoa Atucha Gomez,206276,2009-05-11 00:00:00,2022-07-04 00:00:00,238
Ainhoa Goni Blanco,201938,1996-04-30 00:00:00,2004-08-30 00:00:00,258
Ainhoa Meili Fernandez Del Moral Perier,222564,2019-09-02 00:00:00,2022-07-18 00:00:00,6
Ainhoa Ramos,211570,2012-04-09 00:00:00,2012-04-09 00:00:00,1
Ainhoa Zamora Rubio,210612,2010-04-19 00:00:00,2011-01-31 00:00:00,3
Aino Alkio,216300,2016-10-03 00:00:00,2022-08-22 00:00:00,26
Ainsley Fairhead,209052,2005-07-25 00:00:00,2005-07-25 00:00:00,1
Ainur Suleimenova,214993,2015-01-19 00:00:00,2015-01-19 00:00:00,1
Airi Hagimoto,205411,2006-07-10 00:00:00,2010-08-02 00:00:00,36
Airi Ohashi,223013,2019-12-02 00:00:00,2019-12-02 00:00:00,1
Aisha Al Suleimani,221849,2018-02-09 00:00:00,2018-02-09 00:00:00,1
Aisha Kukushkina,216088,2016-06-27 00:00:00,2016-06-27 00:00:00,1
Aisha Niyonkuru,221493,2018-12-10 00:00:00,2018-12-17 00:00:00,2
Aishatu Adamu,233688,1988-11-28 00:00:00,1991-11-18 00:00:00,4
Aishi Das,261133,2022-12-19 00:00:00,2022-12-19 00:00:00,1
Aishwarya Agrawal,206110,2007-08-27 00:00:00,2015-09-07 00:00:00,27
Aishwarya Jadhav,213005,2002-04-01 00:00:00,2002-04-01 00:00:00,1
Aisling Oconnor,221226,2018-07-30 00:00:00,2019-07-29 00:00:00,3
Aiva Schmitz,259870,2022-03-07 00:00:00,2022-03-07 00:00:00,1
Aiya Nupbay,232869,2021-02-01 00:00:00,2022-07-18 00:00:00,11
Aizat Zholdakayeva,222532,2019-08-26 00:00:00,2019-09-16 00:00:00,3
Ajda Brumen,204955,2001-10-08 00:00:00,2003-10-13 00:00:00,18
Ajda Klevisar,207651,1997-06-11 00:00:00,1997-06-11 00:00:00,1
Ajda Kolmancic,210037,2008-08-18 00:00:00,2013-07-22 00:00:00,2
Ajeng Aquinia,206196,2011-06-13 00:00:00,2011-06-13 00:00:00,1
Ajla Behram,209797,2007-10-29 00:00:00,2008-10-27 00:00:00,5
Ajla Tomljanovic,201548,2007-06-04 00:00:00,2022-11-13 00:00:00,637
Akane Yasui,207408,1998-11-23 00:00:00,1998-11-23 00:00:00,1
